order_id,order_date,product_id,product_name,category,quantity_sold,unit_price,sales_amount,profit,payment_mode,region
313,2025-08-31,P040,Snacks_Item_40,Snacks,6,799,4794,575.45,Net Banking,East
314,2025-06-28,P010,Household_Item_10,Household,3,1368,4104,804.73,UPI,Central
315,2025-02-22,P100,Snacks_Item_100,Snacks,8,1625,13000,1208.45,UPI,West
316,2025-03-16,P016,Stationery_Item_16,Stationery,7,503,3521,591.88,UPI,North
317,2025-01-18,P249,Snacks_Item_249,Snacks,7,1084,7588,685.5,UPI,North
318,2025-08-14,P290,Personal Care_Item_290,Personal Care,6,1396,8376,1193.47,Card,West
319,2025-02-15,P210,Stationery_Item_210,Stationery,5,1855,9275,916.95,UPI,South
320,2025-04-30,P282,Groceries_Item_282,Groceries,3,744,2232,435.3,Cash,Central
321,2025-05-28,P049,Stationery_Item_49,Stationery,3,1758,5274,599.19,Cash,South
322,2025-07-21,P080,Beverages_Item_80,Beverages,7,1815,12705,1373.48,UPI,South
323,2025-02-05,P091,Groceries_Item_91,Groceries,7,1397,9779,2121.7,Net Banking,West
324,2025-09-10,P026,Household_Item_26,Household,5,1830,9150,1084.54,Card,South
325,2025-07-04,P285,Stationery_Item_285,Stationery,1,650,650,133.37,Cash,South
326,2025-05-12,P014,Personal Care_Item_14,Personal Care,7,1446,10122,1005.56,Net Banking,East
327,2025-03-08,P190,Household_Item_190,Household,8,1400,11200,2042.76,Net Banking,West
328,2025-03-31,P027,Household_Item_27,Household,2,401,802,166.26,Cash,Central
329,2025-10-13,P134,Snacks_Item_134,Snacks,6,1621,9726,2129.11,Net Banking,North
330,2025-11-24,P068,Beverages_Item_68,Beverages,4,425,1700,331.77,Cash,Central
331,2025-06-19,P092,Groceries_Item_92,Groceries,6,31,186,34.05,UPI,West
332,2025-10-28,P267,Household_Item_267,Household,4,261,1044,139.98,Cash,South
333,2025-06-16,P178,Snacks_Item_178,Snacks,4,589,2356,423.46,Net Banking,East
334,2025-05-29,P131,Stationery_Item_131,Stationery,3,1069,3207,319.35,Net Banking,North
335,2025-05-07,P141,Snacks_Item_141,Snacks,8,1082,8656,1768.06,UPI,West
336,2025-09-09,P161,Household_Item_161,Household,6,329,1974,348.6,Cash,East
337,2025-06-19,P290,Personal Care_Item_290,Personal Care,8,1396,11168,2283.66,UPI,South
338,2025-01-19,P243,Snacks_Item_243,Snacks,1,133,133,18.0,UPI,West
339,2025-11-27,P216,Household_Item_216,Household,4,618,2472,267.68,Cash,North
340,2025-11-10,P079,Groceries_Item_79,Groceries,4,1600,6400,962.03,Card,West
341,2025-08-13,P148,Groceries_Item_148,Groceries,1,1964,1964,196.84,Card,West
342,2025-01-04,P063,Groceries_Item_63,Groceries,6,136,816,142.02,Card,East
343,2025-03-21,P145,Beverages_Item_145,Beverages,3,776,2328,494.29,Cash,North
344,2025-06-14,P096,Beverages_Item_96,Beverages,7,92,644,97.75,UPI,East
345,2025-03-28,P002,Household_Item_2,Household,8,1566,12528,1208.92,Cash,West
346,2025-10-28,P187,Personal Care_Item_187,Personal Care,2,699,1398,288.59,Card,West
347,2025-02-23,P104,Personal Care_Item_104,Personal Care,1,956,956,91.6,Cash,West
348,2025-03-11,P007,Snacks_Item_7,Snacks,5,303,1515,301.8,Cash,East
349,2025-05-14,P164,Stationery_Item_164,Stationery,8,1551,12408,1013.27,Cash,North
350,2025-10-25,P199,Groceries_Item_199,Groceries,2,1378,2756,603.46,Card,North
351,2025-07-08,P137,Snacks_Item_137,Snacks,4,1510,6040,971.0,UPI,Central
352,2025-07-08,P184,Beverages_Item_184,Beverages,8,834,6672,1197.53,Card,East
353,2025-11-20,P245,Personal Care_Item_245,Personal Care,2,1070,2140,255.2,Net Banking,South
354,2025-07-22,P171,Groceries_Item_171,Groceries,4,1437,5748,463.42,Cash,South
355,2025-03-05,P291,Groceries_Item_291,Groceries,8,1645,13160,1545.78,Net Banking,Central
356,2025-04-02,P082,Beverages_Item_82,Beverages,7,1279,8953,1009.1,Net Banking,West
357,2025-07-13,P279,Household_Item_279,Household,5,1554,7770,1497.45,Cash,West
358,2025-04-29,P081,Groceries_Item_81,Groceries,4,583,2332,361.98,Cash,Central
359,2025-08-22,P042,Household_Item_42,Household,8,871,6968,725.03,Cash,East
360,2025-09-20,P131,Stationery_Item_131,Stationery,7,1069,7483,1479.27,Card,South
361,2025-12-08,P126,Personal Care_Item_126,Personal Care,7,532,3724,657.33,Net Banking,North
362,2025-06-14,P018,Beverages_Item_18,Beverages,2,1554,3108,489.94,Cash,West
363,2025-05-02,P245,Personal Care_Item_245,Personal Care,2,1070,2140,391.6,Card,North
364,2025-03-24,P184,Beverages_Item_184,Beverages,8,834,6672,1465.57,Net Banking,North
365,2025-05-23,P243,Snacks_Item_243,Snacks,2,133,266,33.83,UPI,Central
366,2025-07-13,P109,Personal Care_Item_109,Personal Care,2,686,1372,277.12,Net Banking,Central
367,2025-12-11,P080,Beverages_Item_80,Beverages,8,1815,14520,1255.29,Net Banking,South
368,2025-11-08,P255,Personal Care_Item_255,Personal Care,6,1858,11148,1161.35,UPI,South
369,2025-12-06,P157,Beverages_Item_157,Beverages,7,588,4116,858.0,Net Banking,West
370,2025-01-01,P092,Groceries_Item_92,Groceries,6,31,186,30.68,Net Banking,East
371,2025-08-14,P266,Household_Item_266,Household,5,1003,5015,1024.4,UPI,North
372,2025-02-04,P047,Groceries_Item_47,Groceries,2,1774,3548,567.16,Cash,South
373,2025-03-09,P022,Household_Item_22,Household,5,311,1555,205.15,Cash,Central
374,2025-11-27,P275,Stationery_Item_275,Stationery,7,217,1519,251.97,UPI,North
375,2025-11-11,P120,Personal Care_Item_120,Personal Care,4,1698,6792,1075.78,UPI,East
376,2025-06-15,P175,Beverages_Item_175,Beverages,6,150,900,127.58,Card,East
377,2025-04-30,P109,Personal Care_Item_109,Personal Care,6,686,4116,818.49,Cash,West
378,2025-01-04,P189,Snacks_Item_189,Snacks,2,261,522,80.56,Card,East
379,2025-11-14,P162,Stationery_Item_162,Stationery,2,723,1446,289.95,UPI,West
380,2025-12-30,P002,Household_Item_2,Household,6,1566,9396,1109.4,Card,North
381,2025-11-05,P283,Household_Item_283,Household,1,318,318,56.53,UPI,Central
382,2025-02-11,P145,Beverages_Item_145,Beverages,4,776,3104,289.78,UPI,South
383,2025-01-04,P040,Snacks_Item_40,Snacks,8,799,6392,1249.91,UPI,South
384,2025-04-22,P132,Beverages_Item_132,Beverages,8,224,1792,202.2,Card,West
385,2025-01-27,P017,Personal Care_Item_17,Personal Care,5,185,925,185.11,Cash,East
386,2025-02-21,P078,Household_Item_78,Household,4,916,3664,553.21,UPI,North
387,2025-02-08,P267,Household_Item_267,Household,4,261,1044,103.1,Net Banking,South
388,2025-01-14,P227,Household_Item_227,Household,6,1484,8904,1148.06,Card,East
389,2025-03-18,P160,Personal Care_Item_160,Personal Care,7,1046,7322,1479.68,Cash,North
390,2025-05-14,P046,Stationery_Item_46,Stationery,8,1285,10280,2224.57,Card,South
391,2025-10-15,P130,Household_Item_130,Household,4,1034,4136,346.97,Card,East
392,2025-06-26,P111,Snacks_Item_111,Snacks,3,1859,5577,1150.01,Card,West
393,2025-11-18,P226,Beverages_Item_226,Beverages,4,242,968,164.53,Net Banking,Central
394,2025-12-26,P297,Snacks_Item_297,Snacks,1,463,463,38.53,Cash,West
395,2025-04-20,P103,Snacks_Item_103,Snacks,8,1951,15608,2895.07,Net Banking,South
396,2025-01-14,P272,Snacks_Item_272,Snacks,4,44,176,22.57,Cash,Central
397,2025-06-19,P162,Stationery_Item_162,Stationery,7,723,5061,763.08,UPI,South
398,2025-09-22,P069,Stationery_Item_69,Stationery,1,1628,1628,239.25,Net Banking,West
399,2025-08-23,P155,Stationery_Item_155,Stationery,5,1641,8205,1143.48,Cash,North
400,2025-08-06,P277,Household_Item_277,Household,4,1776,7104,634.76,Cash,East
401,2025-04-06,P258,Household_Item_258,Household,6,1614,9684,1833.56,UPI,Central
402,2025-12-15,P176,Personal Care_Item_176,Personal Care,7,1409,9863,1601.19,UPI,East
403,2025-11-29,P236,Household_Item_236,Household,5,1812,9060,1933.23,Net Banking,North
404,2025-09-04,P255,Personal Care_Item_255,Personal Care,1,1858,1858,203.31,Net Banking,North
405,2025-04-03,P229,Personal Care_Item_229,Personal Care,2,1967,3934,422.38,UPI,Central
406,2025-10-10,P144,Snacks_Item_144,Snacks,1,668,668,57.44,Net Banking,South
407,2025-04-14,P058,Personal Care_Item_58,Personal Care,8,1833,14664,2406.16,UPI,East
408,2025-08-06,P171,Groceries_Item_171,Groceries,3,1437,4311,741.24,Net Banking,West
409,2025-09-09,P038,Personal Care_Item_38,Personal Care,2,638,1276,107.05,Net Banking,Central
410,2025-11-27,P056,Beverages_Item_56,Beverages,8,743,5944,1242.48,UPI,East
411,2025-05-12,P016,Stationery_Item_16,Stationery,4,503,2012,374.15,Card,Central
412,2025-06-16,P004,Snacks_Item_4,Snacks,6,708,4248,716.49,UPI,North
413,2025-08-03,P070,Personal Care_Item_70,Personal Care,7,906,6342,768.23,UPI,East
414,2025-08-30,P104,Personal Care_Item_104,Personal Care,4,956,3824,360.78,Cash,West
415,2025-02-20,P266,Household_Item_266,Household,6,1003,6018,829.05,UPI,South
416,2025-08-25,P206,Household_Item_206,Household,5,224,1120,100.43,Net Banking,South
417,2025-05-30,P191,Household_Item_191,Household,3,1496,4488,882.74,Net Banking,West
418,2025-04-24,P194,Groceries_Item_194,Groceries,8,272,2176,343.89,Card,West
419,2025-09-16,P006,Stationery_Item_6,Stationery,6,242,1452,211.69,UPI,South
420,2025-08-08,P104,Personal Care_Item_104,Personal Care,1,956,956,204.11,UPI,South
421,2025-02-24,P100,Snacks_Item_100,Snacks,6,1625,9750,1759.69,Net Banking,West
422,2025-02-02,P098,Snacks_Item_98,Snacks,5,607,3035,349.49,Card,North
423,2025-12-14,P039,Stationery_Item_39,Stationery,8,1769,14152,2151.72,Card,South
424,2025-08-03,P230,Personal Care_Item_230,Personal Care,5,542,2710,232.23,Card,South
425,2025-06-11,P290,Personal Care_Item_290,Personal Care,2,1396,2792,373.07,Net Banking,Central
426,2025-02-19,P083,Household_Item_83,Household,3,1646,4938,730.61,Cash,Central
427,2025-12-29,P279,Household_Item_279,Household,6,1554,9324,980.16,Cash,South
428,2025-02-16,P100,Snacks_Item_100,Snacks,2,1625,3250,268.24,UPI,South
429,2025-11-16,P078,Household_Item_78,Household,1,916,916,199.77,Net Banking,South
430,2025-07-13,P139,Beverages_Item_139,Beverages,4,708,2832,424.95,Cash,South
431,2025-09-15,P082,Beverages_Item_82,Beverages,7,1279,8953,1915.02,Cash,East
432,2025-01-24,P292,Household_Item_292,Household,8,1872,14976,1510.04,Cash,North
433,2025-03-10,P018,Beverages_Item_18,Beverages,4,1554,6216,497.51,Cash,South
434,2025-10-13,P072,Snacks_Item_72,Snacks,5,737,3685,669.84,Cash,East
435,2025-11-09,P160,Personal Care_Item_160,Personal Care,8,1046,8368,773.44,Cash,North
436,2025-10-24,P213,Beverages_Item_213,Beverages,4,1207,4828,878.94,Card,West
437,2025-04-03,P090,Snacks_Item_90,Snacks,1,1330,1330,201.56,UPI,North
438,2025-12-05,P004,Snacks_Item_4,Snacks,2,708,1416,279.77,Card,South
439,2025-05-12,P222,Snacks_Item_222,Snacks,7,296,2072,275.43,Net Banking,South
440,2025-12-31,P151,Personal Care_Item_151,Personal Care,2,465,930,97.89,Card,South
441,2025-10-02,P048,Groceries_Item_48,Groceries,3,1295,3885,770.8,Net Banking,South
442,2025-07-31,P042,Household_Item_42,Household,4,871,3484,505.74,Cash,West
443,2025-11-11,P046,Stationery_Item_46,Stationery,8,1285,10280,1814.56,Cash,Central
444,2025-01-09,P170,Snacks_Item_170,Snacks,3,840,2520,403.59,Net Banking,South
445,2025-08-07,P107,Household_Item_107,Household,1,393,393,50.86,Card,West
446,2025-06-28,P030,Snacks_Item_30,Snacks,1,325,325,38.36,Net Banking,North
447,2025-09-12,P034,Beverages_Item_34,Beverages,5,280,1400,200.54,Net Banking,Central
448,2025-11-04,P264,Groceries_Item_264,Groceries,2,1033,2066,339.32,Cash,East
449,2025-12-12,P086,Beverages_Item_86,Beverages,3,729,2187,326.61,Card,East
450,2025-05-23,P244,Groceries_Item_244,Groceries,8,1234,9872,1362.75,Net Banking,West
451,2025-11-08,P280,Snacks_Item_280,Snacks,5,1433,7165,1151.9,Net Banking,South
452,2025-06-01,P121,Groceries_Item_121,Groceries,6,1819,10914,1476.97,Card,South
453,2025-11-07,P089,Stationery_Item_89,Stationery,3,1659,4977,637.0,Card,Central
454,2025-07-01,P149,Household_Item_149,Household,5,1461,7305,781.1,Card,North
455,2025-11-18,P142,Household_Item_142,Household,1,1340,1340,155.06,UPI,North
456,2025-11-16,P176,Personal Care_Item_176,Personal Care,6,1409,8454,1188.73,Cash,East
457,2025-04-04,P069,Stationery_Item_69,Stationery,2,1628,3256,270.35,Cash,West
458,2025-05-12,P087,Personal Care_Item_87,Personal Care,4,1521,6084,1205.04,Net Banking,Central
459,2025-05-28,P163,Snacks_Item_163,Snacks,8,157,1256,155.75,Cash,Central
460,2025-04-09,P187,Personal Care_Item_187,Personal Care,5,699,3495,548.24,Cash,East
461,2025-07-20,P117,Personal Care_Item_117,Personal Care,8,1730,13840,1264.23,Cash,West
462,2025-01-18,P004,Snacks_Item_4,Snacks,1,708,708,155.29,Net Banking,East
463,2025-04-05,P275,Stationery_Item_275,Stationery,2,217,434,46.8,UPI,South
464,2025-11-13,P276,Groceries_Item_276,Groceries,4,815,3260,330.11,Net Banking,West
465,2025-11-20,P199,Groceries_Item_199,Groceries,1,1378,1378,265.76,Net Banking,South
466,2025-06-15,P293,Beverages_Item_293,Beverages,7,497,3479,515.66,Net Banking,East
467,2025-04-14,P102,Groceries_Item_102,Groceries,4,326,1304,116.31,Cash,West
468,2025-08-09,P016,Stationery_Item_16,Stationery,7,503,3521,629.31,UPI,West
469,2025-07-26,P220,Stationery_Item_220,Stationery,1,1094,1094,220.17,Net Banking,West
470,2025-08-03,P075,Snacks_Item_75,Snacks,5,1589,7945,1183.1,Cash,North
471,2025-08-27,P007,Snacks_Item_7,Snacks,2,303,606,91.71,UPI,South
472,2025-08-02,P250,Household_Item_250,Household,5,1586,7930,1514.6,Cash,South
473,2025-02-20,P013,Stationery_Item_13,Stationery,3,1624,4872,875.93,UPI,Central
474,2025-04-10,P070,Personal Care_Item_70,Personal Care,3,906,2718,243.55,Card,South
475,2025-12-31,P203,Personal Care_Item_203,Personal Care,3,1388,4164,655.3,Cash,North
476,2025-08-03,P054,Household_Item_54,Household,2,755,1510,136.81,UPI,East
477,2025-06-11,P279,Household_Item_279,Household,8,1554,12432,2388.73,UPI,North
478,2025-11-09,P201,Stationery_Item_201,Stationery,2,1663,3326,646.03,UPI,North
479,2025-12-04,P075,Snacks_Item_75,Snacks,4,1589,6356,905.28,Card,North
480,2025-05-20,P243,Snacks_Item_243,Snacks,4,133,532,46.15,Net Banking,South
481,2025-03-13,P101,Groceries_Item_101,Groceries,5,769,3845,505.75,Card,West
482,2025-04-01,P133,Stationery_Item_133,Stationery,7,1906,13342,1391.09,Net Banking,East
483,2025-08-02,P075,Snacks_Item_75,Snacks,2,1589,3178,577.09,Card,East
484,2025-11-07,P055,Snacks_Item_55,Snacks,8,552,4416,511.29,Card,Central
485,2025-09-16,P062,Groceries_Item_62,Groceries,7,916,6412,920.5,Card,South
486,2025-07-21,P120,Personal Care_Item_120,Personal Care,2,1698,3396,302.12,Card,South
487,2025-06-14,P296,Stationery_Item_296,Stationery,3,770,2310,192.13,Card,South
488,2025-05-21,P223,Household_Item_223,Household,5,1722,8610,1868.0,Card,North
489,2025-09-05,P222,Snacks_Item_222,Snacks,4,296,1184,254.8,Net Banking,East
490,2025-11-25,P141,Snacks_Item_141,Snacks,8,1082,8656,1436.64,Net Banking,East
491,2025-06-20,P123,Groceries_Item_123,Groceries,6,951,5706,797.12,Card,East
492,2025-09-24,P186,Beverages_Item_186,Beverages,5,954,4770,673.99,Net Banking,North
493,2025-01-08,P271,Beverages_Item_271,Beverages,6,656,3936,721.96,Card,Central
494,2025-05-25,P293,Beverages_Item_293,Beverages,3,497,1491,283.86,Cash,North
495,2025-10-16,P211,Household_Item_211,Household,1,628,628,76.99,Cash,North
496,2025-02-08,P120,Personal Care_Item_120,Personal Care,3,1698,5094,578.75,UPI,North
497,2025-12-16,P082,Beverages_Item_82,Beverages,7,1279,8953,1544.95,Card,South
498,2025-12-18,P152,Personal Care_Item_152,Personal Care,7,674,4718,969.74,Cash,Central
499,2025-05-09,P241,Personal Care_Item_241,Personal Care,3,1064,3192,615.4,Cash,North
500,2025-11-02,P243,Snacks_Item_243,Snacks,8,133,1064,101.46,UPI,Central
501,2025-12-19,P034,Beverages_Item_34,Beverages,7,280,1960,312.66,Card,West
502,2025-03-11,P124,Household_Item_124,Household,2,1636,3272,679.83,UPI,West
503,2025-03-18,P098,Snacks_Item_98,Snacks,5,607,3035,495.65,Card,East
504,2025-05-10,P185,Household_Item_185,Household,2,1346,2692,394.18,UPI,South
505,2025-02-03,P193,Stationery_Item_193,Stationery,6,1765,10590,990.72,Net Banking,North
506,2025-12-16,P244,Groceries_Item_244,Groceries,8,1234,9872,860.99,Cash,North
507,2025-07-13,P218,Groceries_Item_218,Groceries,5,1489,7445,850.84,UPI,Central
508,2025-05-24,P200,Personal Care_Item_200,Personal Care,5,1462,7310,1456.62,Cash,Central
509,2025-08-09,P279,Household_Item_279,Household,3,1554,4662,455.15,Card,East
510,2025-07-20,P153,Groceries_Item_153,Groceries,5,251,1255,233.78,Net Banking,West
511,2025-04-22,P002,Household_Item_2,Household,6,1566,9396,1533.2,Cash,North
512,2025-05-19,P011,Stationery_Item_11,Stationery,6,740,4440,943.12,Card,North
513,2025-11-09,P107,Household_Item_107,Household,1,393,393,43.53,Cash,South
514,2025-05-07,P148,Groceries_Item_148,Groceries,8,1964,15712,3370.96,Cash,West
515,2025-01-26,P058,Personal Care_Item_58,Personal Care,8,1833,14664,1637.99,Card,North
516,2025-02-13,P288,Snacks_Item_288,Snacks,1,295,295,37.22,UPI,East
517,2025-01-17,P081,Groceries_Item_81,Groceries,6,583,3498,409.07,UPI,North
518,2025-09-03,P080,Beverages_Item_80,Beverages,8,1815,14520,2692.49,Cash,West
519,2025-03-29,P001,Household_Item_1,Household,3,1073,3219,562.04,UPI,East
520,2025-04-24,P200,Personal Care_Item_200,Personal Care,4,1462,5848,1281.17,Cash,West
521,2025-02-13,P256,Snacks_Item_256,Snacks,3,1155,3465,473.58,Cash,South
522,2025-08-17,P269,Beverages_Item_269,Beverages,2,1287,2574,276.59,UPI,North
523,2025-09-04,P222,Snacks_Item_222,Snacks,5,296,1480,196.17,UPI,North
524,2025-09-03,P039,Stationery_Item_39,Stationery,2,1769,3538,668.77,Net Banking,North
525,2025-08-24,P211,Household_Item_211,Household,6,628,3768,337.42,Cash,West
526,2025-09-18,P122,Groceries_Item_122,Groceries,4,1100,4400,721.44,Net Banking,East
527,2025-10-18,P114,Personal Care_Item_114,Personal Care,6,807,4842,686.28,Card,West
528,2025-12-12,P053,Stationery_Item_53,Stationery,7,1122,7854,1064.64,UPI,Central
529,2025-05-09,P225,Groceries_Item_225,Groceries,6,1982,11892,2186.76,Cash,East
530,2025-07-01,P285,Stationery_Item_285,Stationery,3,650,1950,185.5,UPI,North
531,2025-01-22,P123,Groceries_Item_123,Groceries,2,951,1902,327.58,Card,West
532,2025-12-19,P270,Household_Item_270,Household,1,686,686,94.94,Net Banking,East
533,2025-03-26,P286,Groceries_Item_286,Groceries,3,1118,3354,405.74,Net Banking,South
534,2025-05-25,P140,Groceries_Item_140,Groceries,7,1209,8463,1620.5,Card,Central
535,2025-01-27,P238,Stationery_Item_238,Stationery,2,836,1672,276.17,UPI,East
536,2025-11-17,P187,Personal Care_Item_187,Personal Care,1,699,699,107.61,UPI,West
537,2025-01-25,P191,Household_Item_191,Household,6,1496,8976,1612.35,Net Banking,North
538,2025-07-08,P016,Stationery_Item_16,Stationery,1,503,503,106.54,Net Banking,East
539,2025-12-22,P239,Beverages_Item_239,Beverages,8,502,4016,493.29,Cash,East
540,2025-06-15,P117,Personal Care_Item_117,Personal Care,3,1730,5190,1109.8,UPI,West
541,2025-06-03,P222,Snacks_Item_222,Snacks,1,296,296,35.0,UPI,East
542,2025-09-17,P159,Household_Item_159,Household,5,40,200,25.88,UPI,Central
543,2025-09-17,P102,Groceries_Item_102,Groceries,5,326,1630,204.44,Cash,South
544,2025-10-22,P186,Beverages_Item_186,Beverages,5,954,4770,916.4,Net Banking,South
545,2025-08-07,P143,Beverages_Item_143,Beverages,2,810,1620,314.79,Card,West
546,2025-09-11,P222,Snacks_Item_222,Snacks,5,296,1480,139.61,Cash,Central
547,2025-10-17,P227,Household_Item_227,Household,4,1484,5936,944.86,Cash,West
548,2025-03-05,P062,Groceries_Item_62,Groceries,1,916,916,141.71,UPI,East
549,2025-03-03,P057,Household_Item_57,Household,5,1411,7055,1525.52,Cash,West
550,2025-10-02,P163,Snacks_Item_163,Snacks,1,157,157,30.91,Cash,South
551,2025-03-01,P231,Household_Item_231,Household,1,990,990,125.36,UPI,West
552,2025-11-29,P158,Beverages_Item_158,Beverages,3,1407,4221,394.73,Card,South
553,2025-06-08,P251,Snacks_Item_251,Snacks,2,991,1982,336.58,UPI,West
554,2025-01-13,P069,Stationery_Item_69,Stationery,7,1628,11396,2448.44,UPI,North
555,2025-09-28,P144,Snacks_Item_144,Snacks,8,668,5344,553.92,UPI,North
556,2025-03-28,P290,Personal Care_Item_290,Personal Care,3,1396,4188,901.1,Cash,North
557,2025-05-07,P261,Personal Care_Item_261,Personal Care,4,599,2396,230.31,Cash,Central
558,2025-08-15,P125,Groceries_Item_125,Groceries,2,1488,2976,486.86,Card,North
559,2025-11-04,P252,Stationery_Item_252,Stationery,2,27,54,7.81,Net Banking,West
560,2025-07-31,P035,Household_Item_35,Household,3,1638,4914,490.41,UPI,South
561,2025-08-26,P087,Personal Care_Item_87,Personal Care,3,1521,4563,446.96,UPI,West
562,2025-08-02,P300,Beverages_Item_300,Beverages,5,876,4380,842.85,Net Banking,Central
563,2025-05-15,P160,Personal Care_Item_160,Personal Care,5,1046,5230,530.7,UPI,North
564,2025-12-26,P091,Groceries_Item_91,Groceries,2,1397,2794,563.53,Net Banking,North
