order_id,order_date,product_id,customer_id,quantity_sold,payment_mode,region,sales_amount,profit
428,06-09-2025,P0022,C2604,7,Cash,East,16310,1149.41
429,29-01-2025,P0869,C8928,10,Card,West,4340,622.49
430,21-10-2025,P0112,C3073,9,upi,North,21555,2171.45
431,22-11-2025,P0530,C1450,5,upi,South,2915,488.66
432,15-12-2025,P0917,C4590,9,Card,East,8982,982.07
433,15-08-2025,P0364,C1056,10,Cash,West,24130,3468.67
434,18-08-2025,P0598,C7664,5,Cash,North,6505,1429.3
435,06-03-2025,P0441,C2444,4,Cash,North,4388,850.76
436,16-01-2025,P1144,C4766,7,Net Banking,East,14301,1131.51
437,21-08-2025,P0592,C8272,5,upi,Central,6340,-148.24
438,10-07-2025,P0481,C8072,7,Cash,East,2345,304.09
439,05-12-2025,P0191,C6547,1,Card,South,210,30.68
440,08-02-2025,P0465,C8926,7,Card,North,6090,508.8
441,30-12-2025,P1062,C3920,5,Net Banking,South,7115,819.65
442,31-12-2025,P0710,C9816,3,upi,North,1353,303.91
443,29-09-2025,P0201,C4749,9,upi,South,1836,187.12
444,18-02-2025,P0376,C4789,9,Card,South,3933,749.88
445,14-10-2025,P0670,C2521,3,Card,West,4125,447.26
446,04-02-2025,P1072,C6008,8,UPI,East,6320,799.79
447,31-01-2025,P0680,C4827,5,UPI,Central,9415,1808.85
448,12-06-2025,P0471,C6891,10,UPI,South,1180,185.49
449,26-07-2025,P0839,C7216,8,Card,North,13728,2998.24
450,12-10-2025,P0349,C3791,9,Cash,Central,12006,2975.57
451,27-04-2025,P0121,C3799,3,Card,West,5712,225.32
452,03-05-2025,P0899,C2057,10,Cash,West,14550,1252.71
453,25-09-2025,P0360,C7624,10,upi,East,2860,100.68
454,24-03-2025,P0777,C9227,1,upi,North,441,9.19
455,02-06-2025,P1117,C8828,4,upi,West,1888,23.92
456,11-02-2025,P0074,C5434,2,Cash,South,2342,479.09
457,22-02-2025,P0653,C1710,10,Card,North,18000,674.9
458,13-05-2025,P0439,C5545,1,Card,Central,2016,130.1
459,26-09-2025,P0422,C3162,7,Cash,East,12726,2777.2
460,29-07-2025,P0728,C1282,1,UPI,Central,1005,31.11
461,06-06-2025,P0236,C3254,5,UPI,West,3865,635.19
462,20-09-2025,P0702,C9977,5,UPI,North,11865,2188.32
463,04-03-2025,P0134,C9372,9,Net Banking,West,12105,998.2
464,23-05-2025,P0991,C5685,10,UPI,East,17190,5.96
465,15-01-2025,P1048,C1815,9,Card,East,4707,23.21
466,13-08-2025,P0999,C7529,1,Card,North,1170,-39.09
467,10-02-2025,P1064,C3337,6,Net Banking,Central,1878,287.07
468,03-04-2025,P0491,C4044,10,Cash,North,17430,-425.4
469,26-09-2025,P1124,C9888,6,upi,East,13140,1087.11
470,23-12-2025,P0560,C4193,5,upi,South,3295,808.75
471,02-12-2025,P0101,C5270,10,upi,West,16190,1007.59
472,17-11-2025,P0637,C7279,9,UPI,North,17298,-568.29
473,19-10-2025,P0140,C1470,2,UPI,West,4658,923.99
474,18-05-2025,P0441,C6687,1,upi,North,1097,0.34
475,30-12-2025,P0001,C5871,7,Cash,West,12040,2474.66
476,06-12-2025,P1070,C9716,2,Cash,South,462,82.45
477,28-09-2025,P0741,C4064,7,Card,Central,16394,2387.39
478,07-08-2025,P0827,C3356,8,Card,North,5528,421.37
479,01-02-2025,P0401,C5396,10,UPI,South,19440,4673.92
480,28-06-2025,P1173,C6905,2,Card,West,3788,128.55
481,10-06-2025,P0626,C3337,2,Card,East,3154,-86.45
482,18-03-2025,P0269,C7731,4,UPI,West,1172,212.68
483,20-04-2025,P0023,C3592,10,Cash,West,5080,169.44
484,13-03-2025,P0881,C9681,9,upi,East,18234,3934.63
485,22-05-2025,P0903,C3079,8,upi,East,5944,-13.73
486,22-02-2025,P1025,C9379,3,UPI,West,5817,230.29
487,17-09-2025,P0324,C7283,7,Net Banking,South,9275,263.73
488,25-06-2025,P0225,C7322,8,Cash,Central,15464,-91.97
489,10-03-2025,P0826,C2601,10,upi,North,2720,338.63
490,27-06-2025,P0443,C5287,6,UPI,South,12564,-100.42
491,27-12-2025,P0764,C8779,4,Net Banking,South,7260,1338.03
492,10-04-2025,P0662,C6756,9,UPI,South,20709,4686.64
493,29-04-2025,P1198,C4529,9,Cash,North,486,18.18
494,08-07-2025,P0015,C1298,10,Cash,West,14640,1329.61
495,12-08-2025,P1197,C5341,7,upi,North,12768,676.6
496,09-03-2025,P1197,C5176,10,Cash,Central,18240,4459.19
497,13-01-2025,P0578,C3499,2,Card,Central,4582,314.93
498,06-01-2025,P0046,C9598,4,Card,Central,2036,261.43
499,16-03-2025,P0892,C4844,10,Net Banking,East,14970,1050.1
500,31-10-2025,P0399,C6905,5,Net Banking,South,5815,478.43
501,15-05-2025,P0635,C8463,2,Net Banking,West,2824,66.38
502,17-01-2025,P0636,C5391,8,Net Banking,Central,1400,176.68
503,08-05-2025,P0594,C9328,3,Card,North,7407,760.92
504,14-01-2025,P0177,C1225,7,Cash,South,7574,876.07
505,17-10-2025,P0616,C1694,6,UPI,Central,11382,892.33
506,21-05-2025,P0549,C2633,6,Net Banking,Central,6654,88.5
507,26-07-2025,P0310,C4640,5,Cash,East,5775,802.83
508,17-12-2025,P0355,C1425,5,UPI,South,9555,253.75
509,15-06-2025,P1052,C2195,2,Net Banking,South,1356,137.48
510,11-11-2025,P0051,C1584,2,Net Banking,West,2900,108.24
511,10-08-2025,P0881,C9906,1,Net Banking,West,2026,42.33
512,10-03-2025,P0215,C9150,1,Cash,South,503,89.5
513,04-05-2025,P0994,C2938,1,upi,Central,2284,529.95
514,18-09-2025,P1104,C1894,8,Cash,North,17160,-805.02
515,06-01-2025,P1000,C8939,9,Card,West,11007,2605.45
516,10-09-2025,P0565,C7773,2,UPI,Central,948,193.32
517,05-07-2025,P0664,C6289,10,UPI,Central,20370,258.03
518,01-02-2025,P1035,C6705,9,Cash,Central,14184,658
519,29-07-2025,P0438,C9703,3,UPI,East,3468,679.36
520,31-05-2025,P1100,C9932,10,Cash,West,14680,2235.28
521,25-11-2025,P0378,C1737,9,Cash,East,12303,1963.88
522,05-05-2025,P0174,C9031,7,Net Banking,North,16898,3275.63
523,10-06-2025,P0445,C2889,3,Net Banking,South,4125,0.22
524,30-03-2025,P0746,C9476,6,Cash,West,3876,744.15
525,07-02-2025,P0281,C2390,10,UPI,East,11260,2180.72
526,20-08-2025,P1165,C8577,10,upi,South,17850,3229.23
527,22-04-2025,P0447,C2192,6,Cash,South,5718,14.96
528,21-09-2025,P0450,C2837,8,Card,West,13472,918.21
529,27-03-2025,P0076,C4606,4,Net Banking,North,340,72.54
530,12-01-2025,P0628,C9190,9,UPI,Central,5706,-231.66
531,14-12-2025,P1174,C2046,5,Cash,Central,4390,565.76
532,27-08-2025,P0028,C8054,8,Cash,Central,4800,437.91
533,08-07-2025,P1191,C5996,3,Cash,Central,4566,200.48
534,08-11-2025,P1000,C9958,6,Card,North,7338,664.04
535,24-09-2025,P1062,C9027,4,upi,Central,5692,1115.92
536,26-11-2025,P0716,C4265,3,Card,South,6384,-257.38
537,06-11-2025,P0975,C3569,8,Card,Central,2304,553.11
538,04-08-2025,P0142,C3040,4,Cash,East,7556,961.45
539,28-01-2025,P0698,C4852,5,Cash,Central,2905,132.91
540,07-05-2025,P0031,C2386,2,Cash,Central,2036,221.34
541,23-04-2025,P0580,C6791,7,UPI,North,5334,1124.27
542,10-05-2025,P0573,C4978,7,Card,East,13160,-186.5
543,11-07-2025,P0686,C4933,3,Cash,Central,3765,763.53
544,20-12-2025,P1083,C7628,8,Card,South,1968,476.6
545,03-04-2025,P0560,C7443,4,Card,North,2636,29.6
546,22-02-2025,P1128,C9787,9,upi,Central,19800,768.01
547,19-10-2025,P0248,C4758,2,Cash,North,50,5.45
548,12-04-2025,P1148,C2035,4,Cash,East,144,-1.6
549,23-09-2025,P1028,C6612,10,UPI,North,2570,132.45
550,22-08-2025,P0761,C9477,3,upi,Central,5283,57.13
551,22-02-2025,P0105,C8610,6,Net Banking,South,8088,1377.68
552,06-09-2025,P0908,C8914,8,upi,South,17192,3895.66
553,13-06-2025,P0862,C6714,7,Cash,South,16716,-831.34
554,19-04-2025,P0926,C1089,4,Cash,North,7344,186.58
555,24-09-2025,P0967,C1217,3,Cash,East,3438,612.94
556,02-03-2025,P0403,C9532,7,UPI,Central,14462,-251.61
557,02-10-2025,P0245,C3223,9,UPI,East,18459,872.76
558,06-07-2025,P0421,C5095,3,upi,Central,5367,887.07
559,15-07-2025,P0983,C2094,10,Cash,East,12800,995.29
560,02-12-2025,P0210,C8347,6,upi,South,7530,378.62
561,04-03-2025,P0300,C7753,2,Card,Central,1664,281.96
562,30-12-2025,P0433,C3436,3,UPI,Central,6822,-171.59
563,22-01-2025,P0251,C5858,9,upi,South,5967,271.76
564,03-10-2025,P0776,C8737,5,upi,South,8255,1274.68
565,30-06-2025,P0804,C3530,1,Net Banking,North,889,73.77
566,23-10-2025,P0360,C2772,10,upi,West,2860,604.3
567,21-05-2025,P0627,C9857,5,upi,South,8485,1933.19
568,22-01-2025,P0678,C1914,79,upi,West,147888,10449.49
569,27-12-2025,P0719,C3218,6,UPI,South,10236,377.06
570,04-11-2025,P0964,C8511,7,upi,West,16870,761.95
571,11-11-2025,P0919,C8941,1,Cash,North,84,6.07
572,15-07-2025,P1018,C6225,9,upi,South,5148,595.77
573,12-09-2025,P0738,C7656,10,upi,East,4280,585.25
574,05-03-2025,P0043,C8869,7,upi,North,3353,70.69
575,10-06-2025,P1042,C4693,2,upi,South,4198,-98.38
576,10-02-2025,P0470,C3636,6,Cash,South,8412,873.51
577,03-11-2025,P0840,C3122,10,UPI,North,1890,378.41
578,08-01-2025,P0252,C7948,90,Cash,North,181350,1456.11
579,05-03-2025,P0150,C4206,7,upi,West,1533,93.97
580,20-07-2025,P0282,C5893,10,UPI,East,7310,113.67
581,21-12-2025,P0630,C1686,7,upi,East,10661,1107.92
582,02-03-2025,P0682,C4411,5,UPI,East,2845,-41.17
583,05-03-2025,P0799,C8289,1,Net Banking,East,1956,343.86
584,27-08-2025,P0749,C4370,4,UPI,East,1984,-92.96
585,05-06-2025,P0165,C3791,1,Cash,North,1035,233.61
586,16-02-2025,P0659,C6414,3,Cash,Central,5637,1359.76
587,01-10-2025,P0831,C8665,10,Cash,East,8140,2033.49
588,27-09-2025,P0425,C2095,10,UPI,Central,4660,630.77
589,13-11-2025,P1049,C3495,3,UPI,North,6639,-315.4
590,22-08-2025,P0785,C2619,8,UPI,East,5504,209.26
591,13-09-2025,P1113,C8369,6,Cash,South,12480,-165.44
592,15-10-2025,P1155,C1920,5,Card,East,8850,944.59
593,20-09-2025,P1083,C2888,5,UPI,Central,1230,255.11
594,01-11-2025,P0950,C7068,4,UPI,East,3480,424.51
595,28-01-2025,P0734,C6956,6,Card,North,9522,1690.07
596,10-12-2025,P0063,C7644,6,Net Banking,Central,9072,1391.89
597,16-03-2025,P1040,C5573,5,Net Banking,East,11740,645.62
598,02-10-2025,P0810,C1732,2,upi,Central,2182,-52.11
599,10-02-2025,P0419,C1926,1,upi,Central,693,170.87
600,12-03-2025,P0969,C9851,1,upi,Central,2242,17.32
601,18-10-2025,P1087,C3189,8,UPI,South,3504,556.31
602,21-01-2025,P0768,C3913,3,upi,West,5055,838.71
603,04-09-2025,P0014,C2422,7,UPI,West,7819,1092.56
604,17-11-2025,P0475,C8966,8,UPI,Central,15632,3484.72
605,01-02-2025,P0764,C9675,3,UPI,West,5445,758.11
606,02-12-2025,P0780,C8003,5,Card,Central,4510,-195.66
607,17-10-2025,P0035,C3768,10,Card,Central,23700,4112.7
608,10-02-2025,P0046,C4274,5,Net Banking,East,2545,575.76
609,18-01-2025,P0947,C9547,10,upi,Central,3730,834.19
610,03-05-2025,P0020,C9432,6,upi,South,2430,352.77
611,10-04-2025,P0113,C8498,3,Cash,Central,3738,798.08
612,29-10-2025,P0875,C2301,3,Card,Central,7146,244.94
613,26-09-2025,P0112,C7146,2,UPI,Central,4790,412.91
614,22-11-2025,P0768,C4549,4,UPI,South,6740,475.77
615,10-04-2025,P0260,C1438,9,Cash,South,8127,1418.26
616,14-04-2025,P0595,C3024,4,Cash,West,9828,-244.71
617,23-09-2025,P1168,C5230,10,UPI,West,3380,793.92
618,05-03-2025,P1033,C2772,6,UPI,North,14064,3379.43
619,16-08-2025,P0218,C1212,1,Card,West,304,7.32
620,30-05-2025,P1182,C3790,3,upi,South,5502,1268.92
621,26-08-2025,P0239,C1936,2,upi,West,3930,-129.31
622,21-11-2025,P0918,C6773,4,Card,Central,4304,56.02
623,16-02-2025,P0448,C4369,7,upi,North,3724,29.25
624,27-06-2025,P0178,C5978,2,Net Banking,North,128,3.19
625,24-03-2025,P0641,C3719,7,UPI,Central,17213,1404.42
626,18-08-2025,P0556,C9961,3,UPI,South,1563,64.13
627,20-08-2025,P0770,C7354,7,Net Banking,West,826,87.7
628,04-05-2025,P0336,C8924,2,Card,Central,3182,-109.53
629,18-12-2025,P1001,C1432,10,upi,North,20270,-911.12
630,14-01-2025,P0821,C3967,5,Cash,Central,5580,-190.25
631,22-04-2025,P0342,C6066,6,Card,North,576,5.49
632,13-05-2025,P1091,C3138,1,Card,North,2004,118.28
633,14-03-2025,P0626,C6657,4,UPI,West,6308,937.49
634,04-09-2025,P0072,C1011,5,Cash,West,11505,1329.17
635,15-01-2025,P0612,C2634,3,UPI,Central,1779,412.35
636,13-11-2025,P0667,C1346,7,UPI,South,14049,3391.54
637,17-03-2025,P0889,C2943,2,Net Banking,West,518,114.42
638,30-10-2025,P0805,C7176,7,Net Banking,West,13790,2718.37
639,23-07-2025,P1157,C4880,2,Net Banking,East,4226,755.95
640,18-04-2025,P1099,C7424,10,Cash,East,8270,1938.64
641,14-02-2025,P0625,C4230,7,Cash,North,11459,1899.49
642,01-10-2025,P0361,C6803,8,upi,West,14064,1535.88
643,22-04-2025,P0232,C8091,9,upi,South,19737,4251.13
644,07-11-2025,P0123,C2646,1,upi,East,1859,233.48
645,10-01-2025,P1116,C6400,4,Cash,West,1888,359.86
646,30-12-2025,P0499,C3980,2,Cash,North,2448,-53.49
647,25-05-2025,P0775,C5685,10,Net Banking,West,3940,622
648,24-10-2025,P0694,C2869,2,Net Banking,West,3606,275.98
649,11-09-2025,P0483,C4430,10,Net Banking,South,19430,1151.08
650,06-02-2025,P1006,C9224,5,Net Banking,Central,9985,1748.05
651,23-02-2025,P0604,C1443,2,upi,North,820,102.97
652,18-02-2025,P1101,C3521,5,Card,South,2600,483.44
653,04-02-2025,P0209,C7145,5,Cash,West,220,41.76
654,23-12-2025,P0822,C3042,1,Cash,South,1956,10.19
655,04-08-2025,P0776,C3004,6,UPI,East,9906,1897.89
656,30-06-2025,P0022,C1073,1,UPI,South,2330,535.96
657,30-11-2025,P0909,C1999,1,upi,South,1059,116.44
658,27-07-2025,P1101,C6095,10,upi,North,5200,365.81
659,18-08-2025,P0006,C5780,7,Net Banking,South,1897,202.76
660,19-12-2025,P1064,C5328,6,Cash,West,1878,7.19
661,09-02-2025,P0305,C6155,9,Card,North,7659,-232.19
662,09-08-2025,P0327,C8399,2,UPI,South,1228,152.22
663,19-01-2025,P0566,C5657,10,UPI,East,12740,2661.45
664,11-01-2025,P0263,C7320,7,UPI,East,5068,1153.74
665,26-06-2025,P0651,C3374,9,UPI,South,14229,3548.48
666,24-09-2025,P0942,C9626,3,UPI,West,7134,149.69
667,11-02-2025,P1176,C1985,6,Card,Central,3288,210.35
668,01-05-2025,P0639,C2652,2,Card,Central,4394,664.55
669,06-10-2025,P1080,C9127,4,Cash,South,5716,724.05
670,27-08-2025,P0235,C9239,9,upi,North,18486,3300.09
671,06-11-2025,P0811,C1970,2,UPI,West,3998,325.68
672,22-02-2025,P0896,C3425,5,upi,East,11345,2344.03
673,22-10-2025,P0548,C3667,5,Cash,West,7455,1151.25
674,30-07-2025,P1033,C4692,3,Cash,West,7032,-132.78
675,07-01-2025,P0798,C2277,4,Cash,East,6800,1415.49
676,05-03-2025,P1089,C1191,10,Card,East,12290,-76.37
677,22-04-2025,P0259,C6721,6,upi,South,6912,-243.5
678,07-05-2025,P0404,C4673,3,UPI,West,594,119.96
679,07-09-2025,P0184,C6694,5,Net Banking,Central,10355,1496.06
680,18-01-2025,P0381,C5713,5,Card,South,2950,296.29
681,09-04-2025,P0406,C5330,3,Net Banking,North,7362,1095.94
682,16-10-2025,P0613,C2492,9,Net Banking,East,19800,4718.36
683,15-06-2025,P0305,C6280,3,upi,West,2553,249.98
684,12-02-2025,P0509,C2129,7,UPI,West,5229,1227.51
685,21-12-2025,P0250,C9263,6,Card,East,13272,-193.98
686,05-08-2025,P0659,C6953,4,Card,South,7516,323.33
687,25-07-2025,P0743,C6813,8,Card,West,3568,540.86
688,14-08-2025,P1163,C8214,3,UPI,West,3468,300.5
689,20-12-2025,P0018,C3733,5,UPI,East,10575,688.36
690,23-11-2025,P0667,C7968,10,UPI,Central,20070,704.64
691,29-08-2025,P0156,C9180,5,Cash,West,10035,1351.03
692,17-09-2025,P1135,C8168,2,Net Banking,South,2744,52.64
693,22-07-2025,P0060,C3429,4,UPI,Central,712,149.62
694,12-04-2025,P0878,C1777,6,Card,Central,13536,136.34
695,24-11-2025,P0919,C2743,2,Cash,North,168,-7.83
696,11-11-2025,P1013,C7611,3,upi,West,735,109.44
697,28-12-2025,P0239,C1691,8,Cash,Central,15720,3293.33
698,21-04-2025,P0035,C6902,3,Cash,South,7110,332.19
699,28-12-2025,P0973,C5194,7,UPI,South,4109,304.54
700,24-04-2025,P1085,C6467,4,Cash,Central,2108,192.07
701,29-05-2025,P0370,C7068,91,UPI,North,144053,-663.85
702,04-04-2025,P0950,C1048,9,UPI,North,7830,348.95
703,22-06-2025,P0162,C4814,4,Net Banking,South,7584,1204.71
704,27-04-2025,P0044,C5960,8,Card,South,16792,-550.98
705,02-12-2025,P0807,C1329,2,Net Banking,West,2070,43.84
706,24-02-2025,P0003,C8864,5,Net Banking,North,9190,2121.26
707,03-06-2025,P0621,C1578,8,UPI,South,16264,-349.13
708,23-09-2025,P0173,C7498,9,UPI,South,17919,504.99
709,23-11-2025,P1112,C4931,2,UPI,West,772,126.19
710,23-04-2025,P0266,C9875,4,Cash,East,4588,-132.1
711,19-10-2025,P0796,C8087,5,upi,South,1560,75.24
712,15-02-2025,P0082,C3217,10,Card,North,16190,536.07
713,11-05-2025,P1192,C4604,8,Card,South,16192,2607.46
714,14-07-2025,P0375,C1310,6,Card,West,13776,1417.7
715,15-08-2025,P0561,C4309,6,Net Banking,North,7050,-199.94
716,08-04-2025,P0537,C7191,8,upi,West,2872,306.91
717,24-09-2025,P0898,C9433,3,upi,Central,2151,477.3
718,04-03-2025,P0502,C7893,1,UPI,West,1112,111.42
719,27-04-2025,P0315,C8409,8,UPI,Central,12808,2536.84
720,20-06-2025,P0017,C4205,9,UPI,East,18198,-680.24
721,29-03-2025,P0891,C1811,7,UPI,West,2198,284.92
722,25-05-2025,P0243,C3062,2,Net Banking,South,4208,867.73
723,11-03-2025,P0194,C7117,5,Net Banking,West,4225,917.93
724,18-06-2025,P0467,C8278,7,Card,North,7182,-319.26
725,06-09-2025,P0517,C4410,7,Card,West,3213,392.87
726,09-03-2025,P0929,C9557,1,upi,North,1845,218.75
727,18-04-2025,P0945,C2008,5,Card,East,2610,214.69
728,20-10-2025,P0464,C1048,3,Cash,East,4509,150.91
729,04-06-2025,P0138,C5287,10,Cash,North,18120,3236.63
730,01-07-2025,P0153,C9007,5,UPI,Central,5125,673.16
731,06-07-2025,P0531,C9664,5,Cash,East,10195,-154.8
732,31-05-2025,P0967,C3482,3,Card,East,3438,416.94
733,27-09-2025,P1118,C5023,8,upi,North,12992,1734.63
734,04-11-2025,P0635,C4802,8,Card,South,11296,844.06
735,08-12-2025,P0160,C3568,10,UPI,Central,6990,-142.45
736,16-06-2025,P0122,C8627,1,Net Banking,East,475,8.93
737,21-07-2025,P0801,C2765,4,upi,East,476,12.99
738,14-04-2025,P0235,C8708,10,UPI,West,20540,-426.17
739,18-01-2025,P0197,C1173,2,upi,East,4068,446.67
740,18-06-2025,P0708,C7517,7,upi,North,4830,670.46
741,06-07-2025,P0501,C1261,2,UPI,South,3634,312.32
742,23-05-2025,P0013,C9451,5,UPI,Central,4275,-32.9
743,04-01-2025,P0797,C6838,9,Net Banking,Central,4356,623.72
744,18-04-2025,P0065,C7976,6,UPI,North,8556,198.96
745,21-04-2025,P0253,C5850,7,UPI,South,3794,501.19
746,15-08-2025,P1046,C3807,8,Net Banking,Central,14400,1499.23
747,20-11-2025,P0932,C6760,9,Card,South,12618,-345.26
748,23-12-2025,P1097,C3817,3,UPI,Central,789,89.09
749,10-03-2025,P0505,C7777,5,UPI,Central,2445,382.07
750,15-06-2025,P0361,C7437,1,upi,Central,1758,255.62
751,30-11-2025,P0653,C9915,1,Card,East,1800,-81.46
752,19-12-2025,P0707,C2256,10,Net Banking,Central,20810,2360.68
753,20-05-2025,P0146,C1050,8,Cash,East,11840,-448.19
754,12-10-2025,P0423,C3602,9,Cash,East,16191,2018.73
755,05-03-2025,P0686,C2627,2,UPI,West,2510,522.93
756,22-06-2025,P1184,C6226,4,Card,East,5276,487.66
757,15-07-2025,P0221,C6115,6,Net Banking,East,1326,115.82
758,21-06-2025,P1131,C5108,2,Cash,North,878,69.79
759,02-03-2025,P0198,C1344,8,Net Banking,East,9608,660.1
760,09-02-2025,P0145,C5146,5,UPI,East,2050,11.93
761,17-01-2025,P0715,C5391,8,UPI,East,5864,-260.29
762,30-09-2025,P1054,C4274,7,Cash,East,7357,1100.3
763,13-03-2025,P0710,C1557,4,upi,South,1804,413.81
764,02-03-2025,P0118,C8972,9,upi,Central,8892,431.11
765,06-03-2025,P0614,C5349,7,upi,East,16219,2558.98
766,03-02-2025,P0722,C2219,6,upi,South,552,26.52
767,22-10-2025,P0428,C2910,7,Cash,East,4368,2.63
768,19-09-2025,P1010,C1174,4,Card,North,1624,159.95
769,25-04-2025,P0405,C7293,7,Cash,West,3381,694.03
770,19-04-2025,P0433,C4393,1,Card,Central,2274,-35.32
771,18-04-2025,P0430,C1058,5,UPI,Central,2170,63.17
772,04-12-2025,P1062,C9426,6,Cash,South,8538,1520.61
773,13-11-2025,P0887,C2004,4,Card,Central,4688,-85.52
774,19-02-2025,P0471,C3706,1,Cash,North,118,1.09
775,28-09-2025,P0449,C5535,3,Cash,Central,789,-5.63
776,03-07-2025,P0255,C5088,3,upi,West,3573,540.17
777,03-10-2025,P0677,C7766,2,UPI,East,3950,973.73
778,30-10-2025,P0750,C2775,5,Card,North,10890,-219.99
779,04-02-2025,P0455,C6235,9,upi,West,17154,2813.02
780,26-01-2025,P0015,C2836,5,upi,North,7320,887.06
781,20-12-2025,P0837,C6102,4,Card,Central,1024,67.06
782,05-10-2025,P1157,C8632,2,Net Banking,North,4226,-36.28
783,19-11-2025,P0340,C7031,1,Net Banking,East,2143,53.35
784,21-09-2025,P0397,C1392,3,UPI,West,6378,651.32
785,31-10-2025,P0408,C4175,8,upi,South,11856,-350.77
786,30-03-2025,P1099,C4993,8,UPI,South,6616,526.9
787,25-07-2025,P0941,C2977,6,Net Banking,East,4482,-207.84
788,05-10-2025,P0399,C4661,6,UPI,North,6978,626.88
789,30-10-2025,P0333,C1555,5,Cash,East,10185,-168.03
790,09-11-2025,P0052,C5403,8,UPI,South,11480,2815.17
791,20-06-2025,P0750,C8097,1,Cash,East,2178,130.06
792,13-11-2025,P0806,C9196,1,Cash,West,750,68.64
793,26-12-2025,P0764,C5938,6,Cash,Central,10890,1746.31
794,05-05-2025,P0180,C8350,8,Net Banking,Central,3392,367.51
795,24-07-2025,P0710,C9187,3,upi,West,1353,123.56
796,09-08-2025,P0658,C1604,2,Net Banking,North,454,11.13
797,27-10-2025,P0032,C2688,7,upi,Central,6419,865.45
798,27-01-2025,P1181,C1810,2,Net Banking,North,400,57.28
799,18-04-2025,P0099,C1496,3,upi,North,5631,616.8
800,08-12-2025,P0766,C3388,7,UPI,West,13825,3187.41
801,12-11-2025,P0400,C4366,9,UPI,Central,5652,172.05
802,29-11-2025,P1008,C7398,5,upi,South,8555,714.53
803,01-12-2025,P0879,C1170,8,upi,North,19328,182.21
804,24-05-2025,P0346,C8267,4,upi,South,4200,1029.12
805,08-04-2025,P0989,C7553,9,upi,West,18702,958.79
806,13-02-2025,P1151,C9779,3,Cash,Central,4482,23.44
807,03-11-2025,P0074,C2281,5,Card,Central,5855,407.34
808,15-05-2025,P0478,C3554,7,upi,South,9170,1976.66
809,14-01-2025,P0276,C6492,4,Card,Central,6388,137.05
810,12-01-2025,P0355,C2642,1,UPI,Central,1911,211.25
811,10-01-2025,P0572,C3895,4,UPI,Central,1252,1.18
812,01-07-2025,P0202,C1805,3,UPI,Central,5967,50.23
813,01-09-2025,P0748,C9844,2,upi,Central,878,128.84
814,12-04-2025,P0244,C5326,8,upi,West,10208,1638.26
815,24-08-2025,P0207,C5930,1,Card,Central,1579,137.98
816,09-03-2025,P0372,C5257,5,Card,West,11190,2679.99
817,22-02-2025,P0088,C3974,7,UPI,West,5705,55.15
818,04-02-2025,P0325,C5425,1,upi,West,770,-4.46
819,14-07-2025,P0523,C5666,2,Net Banking,West,3506,555.97
820,03-10-2025,P0098,C7623,5,Net Banking,Central,1335,24.1
821,21-07-2025,P0453,C8731,4,Card,West,2588,345.56
822,07-07-2025,P0704,C6056,3,Cash,Central,330,69.03
823,05-11-2025,P0472,C8489,1,Card,North,170,5.87
824,20-07-2025,P1072,C6313,2,Cash,East,1580,199.93
825,24-01-2025,P0547,C2470,1,upi,North,2492,424.87
826,17-01-2025,P0842,C6695,9,upi,South,6498,1337.78
827,28-02-2025,P0099,C1069,1,upi,East,1877,99.79
828,09-12-2025,P0266,C3378,1,Card,East,1147,247.62
829,19-06-2025,P1047,C7969,4,UPI,North,1528,296.14
830,01-03-2025,P1134,C8387,3,Cash,Central,7302,1253.84
831,06-04-2025,P0662,C6289,6,upi,Central,13806,-345.82
832,27-06-2025,P0070,C5670,4,Cash,East,3120,-130.87
833,23-03-2025,P0973,C9046,9,Net Banking,North,5283,857.89
834,20-11-2025,P0938,C1231,9,UPI,South,4068,415.17
835,05-10-2025,P1006,C3235,1,upi,Central,1997,248.21
836,04-09-2025,P0443,C5186,8,upi,North,16752,1573.4
837,11-06-2025,P0013,C6259,8,Net Banking,West,6840,-83.19
838,11-01-2025,P0882,C2923,8,Cash,Central,16064,3720.3
839,08-05-2025,P0035,C2389,10,Net Banking,West,23700,5319.81
840,25-05-2025,P0132,C5500,5,Card,South,6485,1168.84
841,15-11-2025,P1088,C2552,6,upi,South,11424,540.76
842,10-12-2025,P0677,C8770,3,Net Banking,West,5925,-118.29
843,27-09-2025,P0317,C9651,6,Card,South,1152,244.68
844,11-06-2025,P1082,C2052,7,upi,North,2660,373.29
845,25-03-2025,P1101,C7643,5,Card,South,2600,279.43
846,29-06-2025,P0817,C9419,7,Card,South,16975,3368.47
